EID	Peak_group	Elements	Proportion of elements
E099	Typical peaks	promoter-TSS	8.62964305289733
E099	Typical peaks	TTS	1.12524680537054
E086	Peaks in long LOCKs	3' UTR	2.14234743839758
E086	Peaks in long LOCKs	5' UTR	0.269168174914522
E086	Peaks in long LOCKs	exon	1.89119828985295
E086	Peaks in long LOCKs	Intergenic	48.5745392182367
E086	Peaks in long LOCKs	intron	35.6347668401536
E086	Peaks in long LOCKs	non-coding	1.6953361880883
E086	Peaks in long LOCKs	promoter-TSS	6.20529964369886
E086	Peaks in long LOCKs	TTS	3.58734420665753
E086	Peaks in short LOCKs	3' UTR	2.09977142687233
E086	Peaks in short LOCKs	5' UTR	0.784343622408672
E086	Peaks in short LOCKs	exon	3.20088815406195
E086	Peaks in short LOCKs	Intergenic	35.6387548832396
E086	Peaks in short LOCKs	intron	42.3482111585591
E086	Peaks in short LOCKs	non-coding	1.8576104548263
E086	Peaks in short LOCKs	promoter-TSS	11.0286620537145
E086	Peaks in short LOCKs	TTS	3.04175824631754
E086	Typical peaks	3' UTR	0.950797237516311
E086	Typical peaks	5' UTR	0.19429680786735
E086	Typical peaks	exon	2.57916679927437
E086	Typical peaks	Intergenic	45.6355622036218
E086	Typical peaks	intron	38.5495369338977
E086	Typical peaks	non-coding	1.0031507590465
E086	Typical peaks	promoter-TSS	9.6323318799529
E086	Typical peaks	TTS	1.45515737882308
E088	Peaks in long LOCKs	3' UTR	1.26772092424819
E088	Peaks in long LOCKs	5' UTR	0.266058936604167
E088	Peaks in long LOCKs	exon	1.4722940061646
E088	Peaks in long LOCKs	Intergenic	51.9382649553136
E088	Peaks in long LOCKs	intron	38.042187678317
E088	Peaks in long LOCKs	non-coding	1.1294585944669
E088	Peaks in long LOCKs	promoter-TSS	3.83828408572145
E088	Peaks in long LOCKs	TTS	2.04573081916415
E088	Peaks in short LOCKs	3' UTR	1.42872714849802
E088	Peaks in short LOCKs	5' UTR	0.724402742577483
E088	Peaks in short LOCKs	exon	2.16579723040988
E088	Peaks in short LOCKs	Intergenic	42.0459628020053
E088	Peaks in short LOCKs	intron	41.8301731192449
E088	Peaks in short LOCKs	non-coding	1.18645236638674
E088	Peaks in short LOCKs	promoter-TSS	8.40440782730978
E088	Peaks in short LOCKs	TTS	2.21407676356789
E088	Typical peaks	3' UTR	0.661805462881465
E088	Typical peaks	5' UTR	0.199051450489044
E088	Typical peaks	exon	1.50884248270264
E088	Typical peaks	Intergenic	57.6322548818212
E088	Typical peaks	intron	34.4161332387683
E088	Typical peaks	non-coding	0.685021884413709
E088	Typical peaks	promoter-TSS	3.95926205267154
E088	Typical peaks	TTS	0.93762854625216
E097	Peaks in long LOCKs	3' UTR	1.16307506770192
E097	Peaks in long LOCKs	5' UTR	0.335411081780574
E097	Peaks in long LOCKs	exon	2.41953683310671
E097	Peaks in long LOCKs	Intergenic	56.2239783217213
E097	Peaks in long LOCKs	intron	33.4047316179904
E097	Peaks in long LOCKs	non-coding	0.928339031150853
E097	Peaks in long LOCKs	promoter-TSS	3.58284440668676
E097	Peaks in long LOCKs	TTS	1.94208363986149
E097	Peaks in short LOCKs	3' UTR	1.2004890587208
E097	Peaks in short LOCKs	5' UTR	0.466186211609625
E097	Peaks in short LOCKs	exon	3.84444787708568
E097	Peaks in short LOCKs	Intergenic	51.1475765266109
E097	Peaks in short LOCKs	intron	35.1154565348863
E097	Peaks in short LOCKs	non-coding	0.758763724994609
E097	Peaks in short LOCKs	promoter-TSS	5.41605928109639
E097	Peaks in short LOCKs	TTS	2.05102078499563
E097	Typical peaks	3' UTR	0.49409132294719
E097	Typical peaks	5' UTR	0.0609093161272405
E097	Typical peaks	exon	0.681805629851246
E097	Typical peaks	Intergenic	69.8781655881299
E097	Typical peaks	intron	26.9859829674829
E097	Typical peaks	non-coding	0.443501875407311
E097	Typical peaks	promoter-TSS	0.858568883544859
E097	Typical peaks	TTS	0.596974416509265
E087	Peaks in long LOCKs	3' UTR	0.916305587860618
E087	Peaks in long LOCKs	5' UTR	0.255170409353306
E087	Peaks in long LOCKs	exon	2.59114337011754
E087	Peaks in long LOCKs	Intergenic	56.7580295736755
E087	Peaks in long LOCKs	intron	32.7162032558454
E087	Peaks in long LOCKs	non-coding	1.17326758111824
E087	Peaks in long LOCKs	promoter-TSS	3.80722980654884
E087	Peaks in long LOCKs	TTS	1.78265041548052
E087	Peaks in short LOCKs	3' UTR	1.29807228704426
E087	Peaks in short LOCKs	5' UTR	0.993716742787513
E087	Peaks in short LOCKs	exon	5.67334075548114
E087	Peaks in short LOCKs	Intergenic	42.31177623101
E087	Peaks in short LOCKs	intron	37.3211123578761
E087	Peaks in short LOCKs	non-coding	1.46885108658491
E087	Peaks in short LOCKs	promoter-TSS	8.38070796770489
E087	Peaks in short LOCKs	TTS	2.55242257151122
E087	Typical peaks	3' UTR	0.566788047624252
E087	Typical peaks	5' UTR	0.218176502647178
E087	Typical peaks	exon	2.45363354007803
E087	Typical peaks	Intergenic	63.6717675248369
E087	Typical peaks	intron	29.5815220771499
E087	Typical peaks	non-coding	0.553892126143898
E087	Typical peaks	promoter-TSS	2.3425950880946
E087	Typical peaks	TTS	0.611625093425153
E080	Peaks in long LOCKs	3' UTR	1.19674214912242
E080	Peaks in long LOCKs	5' UTR	0.29778896897428
E080	Peaks in long LOCKs	exon	3.66257940238054
E080	Peaks in long LOCKs	Intergenic	47.5012541983755
E080	Peaks in long LOCKs	intron	41.1878348604304
E080	Peaks in long LOCKs	non-coding	0.985236095739264
E080	Peaks in long LOCKs	promoter-TSS	3.43440587036013
E080	Peaks in long LOCKs	TTS	1.73415845461743
E080	Peaks in short LOCKs	3' UTR	1.54815117497593
E080	Peaks in short LOCKs	5' UTR	0.840047810881801
E080	Peaks in short LOCKs	exon	6.64236418894319
E080	Peaks in short LOCKs	Intergenic	43.0821282478428
E080	Peaks in short LOCKs	intron	35.6032929536762
E080	Peaks in short LOCKs	non-coding	1.46908685917216
E080	Peaks in short LOCKs	promoter-TSS	8.63269966031419
E080	Peaks in short LOCKs	TTS	2.18222910419382
E080	Typical peaks	3' UTR	0.435235280540097
E080	Typical peaks	5' UTR	0.888242426597776
E080	Typical peaks	exon	3.8640650652691
E080	Typical peaks	Intergenic	57.4768309592644
E080	Typical peaks	intron	30.5863049086716
E080	Typical peaks	non-coding	0.941227415173921
E080	Typical peaks	promoter-TSS	5.10955302543745
E080	Typical peaks	TTS	0.698540919045644
E091	Peaks in long LOCKs	3' UTR	1.55202083856605
E091	Peaks in long LOCKs	5' UTR	0.244444065661599
E091	Peaks in long LOCKs	exon	3.82885830358284
E091	Peaks in long LOCKs	Intergenic	43.0090441134728
E091	Peaks in long LOCKs	intron	43.0213209037464
E091	Peaks in long LOCKs	non-coding	1.23365542240399
E091	Peaks in long LOCKs	promoter-TSS	4.71801346742058
E091	Peaks in long LOCKs	TTS	2.39264288514573
E091	Peaks in short LOCKs	3' UTR	2.03756529821349
E091	Peaks in short LOCKs	5' UTR	1.26292016356355
E091	Peaks in short LOCKs	exon	6.07754377142653
E091	Peaks in short LOCKs	Intergenic	33.3211155247006
E091	Peaks in short LOCKs	intron	40.1094382030678
E091	Peaks in short LOCKs	non-coding	1.72210238099843
E091	Peaks in short LOCKs	promoter-TSS	12.670129040347
E091	Peaks in short LOCKs	TTS	2.79918561768259
E091	Typical peaks	3' UTR	0.722907969613285
E091	Typical peaks	5' UTR	0.952022622611204
E091	Typical peaks	exon	4.47692570930239
E091	Typical peaks	Intergenic	47.0257779282354
E091	Typical peaks	intron	37.3093149006397
E091	Typical peaks	non-coding	0.875632673261862
E091	Typical peaks	promoter-TSS	7.57920029731734
E091	Typical peaks	TTS	1.05821789901882
E066	Peaks in long LOCKs	3' UTR	0.843652611009093
E066	Peaks in long LOCKs	5' UTR	0.224878806447452
E066	Peaks in long LOCKs	exon	1.43690268330997
E066	Peaks in long LOCKs	Intergenic	55.1742004543617
E066	Peaks in long LOCKs	intron	36.5837004660437
E066	Peaks in long LOCKs	non-coding	0.933898638191082
E066	Peaks in long LOCKs	promoter-TSS	3.30400296546502
E066	Peaks in long LOCKs	TTS	1.49876337517197
E066	Peaks in short LOCKs	3' UTR	1.24015392225879
E066	Peaks in short LOCKs	5' UTR	0.684865262530363
E066	Peaks in short LOCKs	exon	2.89583293695339
E066	Peaks in short LOCKs	Intergenic	46.4434809769339
E066	Peaks in short LOCKs	intron	37.2374775648953
E066	Peaks in short LOCKs	non-coding	1.06483507423404
E066	Peaks in short LOCKs	promoter-TSS	8.48027137756299
E066	Peaks in short LOCKs	TTS	1.95308288463124
E066	Typical peaks	3' UTR	0.377312297152663
E066	Typical peaks	5' UTR	0.206331942380162
E066	Typical peaks	exon	1.34433529626725
E066	Typical peaks	Intergenic	64.6769030998179
E066	Typical peaks	intron	29.8269180493146
E066	Typical peaks	non-coding	0.446571076551534
E066	Typical peaks	promoter-TSS	2.47670550647017
E066	Typical peaks	TTS	0.644922732045799
E098	Peaks in long LOCKs	3' UTR	0.618848450184526
E098	Peaks in long LOCKs	5' UTR	0.143218136421499
E098	Peaks in long LOCKs	exon	1.33092627279714
E098	Peaks in long LOCKs	Intergenic	57.8075832234301
E098	Peaks in long LOCKs	intron	37.4559977672122
E098	Peaks in long LOCKs	non-coding	0.545683375230862
E098	Peaks in long LOCKs	promoter-TSS	1.16990414343303
E098	Peaks in long LOCKs	TTS	0.927838631290608
E098	Peaks in short LOCKs	3' UTR	0.987007755060933
E098	Peaks in short LOCKs	5' UTR	0.268968499878549
E098	Peaks in short LOCKs	exon	2.64465943492917
E098	Peaks in short LOCKs	Intergenic	60.536278163194
E098	Peaks in short LOCKs	intron	31.878691651905
E098	Peaks in short LOCKs	non-coding	0.936650216537416
E098	Peaks in short LOCKs	promoter-TSS	1.60610925808535
E098	Peaks in short LOCKs	TTS	1.14163502040961
E098	Typical peaks	3' UTR	0.872997612718678
E098	Typical peaks	exon	1.70699589283179
E098	Typical peaks	Intergenic	56.2310000636391
E098	Typical peaks	intron	38.0845616491333
E098	Typical peaks	non-coding	0.823554944185265
E098	Typical peaks	promoter-TSS	1.18499227356318
E098	Typical peaks	TTS	1.09589756392872
E096	Peaks in long LOCKs	3' UTR	0.970696125022827
E096	Peaks in long LOCKs	5' UTR	0.619336565084663
E096	Peaks in long LOCKs	exon	3.02971280891607
E096	Peaks in long LOCKs	Intergenic	53.7722179796859
E096	Peaks in long LOCKs	intron	34.3605996474846
E096	Peaks in long LOCKs	non-coding	0.957937445784002
E096	Peaks in long LOCKs	promoter-TSS	4.40483147544543
E096	Peaks in long LOCKs	TTS	1.88466795257649
E096	Peaks in short LOCKs	3' UTR	1.57780755468742
E096	Peaks in short LOCKs	5' UTR	1.4183583653709
E096	Peaks in short LOCKs	exon	5.57806729950236
E096	Peaks in short LOCKs	Intergenic	41.9290223593835
E096	Peaks in short LOCKs	intron	35.7376160260655
E096	Peaks in short LOCKs	non-coding	1.23568381851421
E096	Peaks in short LOCKs	promoter-TSS	10.1177715222042
E096	Peaks in short LOCKs	TTS	2.40567305427197
E096	Typical peaks	3' UTR	0.592333458423697
E096	Typical peaks	5' UTR	0.388244205921942
E096	Typical peaks	exon	1.94707475235589
E096	Typical peaks	Intergenic	62.387141807541
E096	Typical peaks	intron	30.8201350343091
E096	Typical peaks	non-coding	0.632581757521717
E096	Typical peaks	promoter-TSS	2.4821366531008
E096	Typical peaks	TTS	0.750352330825831
E113	Peaks in long LOCKs	3' UTR	1.6453318684094
E113	Peaks in long LOCKs	5' UTR	1.15767165579572
E113	Peaks in long LOCKs	exon	4.792955829686
E113	Peaks in long LOCKs	Intergenic	40.9454151460169
E113	Peaks in long LOCKs	intron	37.2253670874175
E113	Peaks in long LOCKs	non-coding	1.35452849066595
E113	Peaks in long LOCKs	promoter-TSS	10.5025759833279
E113	Peaks in long LOCKs	TTS	2.37615393868058
E113	Peaks in short LOCKs	3' UTR	1.20502040583225
E113	Peaks in short LOCKs	5' UTR	3.05406557103382
E113	Peaks in short LOCKs	exon	7.25966586273399
E113	Peaks in short LOCKs	Intergenic	27.3616071624691
E113	Peaks in short LOCKs	intron	37.3201585021372
E113	Peaks in short LOCKs	non-coding	1.97512641072613
E113	Peaks in short LOCKs	promoter-TSS	19.9771779766376
E113	Peaks in short LOCKs	TTS	1.84717810842987
E113	Typical peaks	3' UTR	0.532194388069346
E113	Typical peaks	5' UTR	0.820969517058936
E113	Typical peaks	exon	2.04670887226244
E113	Typical peaks	Intergenic	51.8290370460122
E113	Typical peaks	intron	38.0776865679177
E113	Typical peaks	non-coding	0.833893718636093
E113	Typical peaks	promoter-TSS	5.04225608093781
E113	Typical peaks	TTS	0.817253809105504
E116	Peaks in long LOCKs	3' UTR	1.46553656810775
E116	Peaks in long LOCKs	5' UTR	0.887386006136144
E116	Peaks in long LOCKs	exon	3.26487348509362
E116	Peaks in long LOCKs	Intergenic	37.5365861784858
E116	Peaks in long LOCKs	intron	41.3290121689456
E116	Peaks in long LOCKs	non-coding	1.58615872090824
E116	Peaks in long LOCKs	promoter-TSS	11.4724881537865
E116	Peaks in long LOCKs	TTS	2.45795871853645
E116	Peaks in short LOCKs	3' UTR	1.66039649997886
E116	Peaks in short LOCKs	5' UTR	0.853024474785476
E116	Peaks in short LOCKs	exon	4.13027856448408
E116	Peaks in short LOCKs	Intergenic	26.4255822800862
E116	Peaks in short LOCKs	intron	45.492243310648
E116	Peaks in short LOCKs	non-coding	3.2780995054318
E116	Peaks in short LOCKs	promoter-TSS	15.9804708965634
E116	Peaks in short LOCKs	TTS	2.17990446802215
E116	Typical peaks	3' UTR	0.859682959251888
E116	Typical peaks	5' UTR	1.53817782251558
E116	Typical peaks	exon	3.04454399459048
E116	Typical peaks	Intergenic	33.9670050176347
E116	Typical peaks	intron	41.4920739812972
E116	Typical peaks	non-coding	1.71921223903305
E116	Typical peaks	promoter-TSS	16.2717360401411
E116	Typical peaks	TTS	1.107567945536
E119	Peaks in long LOCKs	3' UTR	0.963571601861989
E119	Peaks in long LOCKs	5' UTR	0.509882256306616
E119	Peaks in long LOCKs	exon	2.61694783074598
E119	Peaks in long LOCKs	Intergenic	49.3269726215923
E119	Peaks in long LOCKs	intron	39.704987218556
E119	Peaks in long LOCKs	non-coding	0.949130023798919
E119	Peaks in long LOCKs	promoter-TSS	4.49918556926961
E119	Peaks in long LOCKs	TTS	1.42932287786862
E119	Peaks in short LOCKs	3' UTR	1.25907225804181
E119	Peaks in short LOCKs	5' UTR	1.56853831496968
E119	Peaks in short LOCKs	exon	4.98055851300323
E119	Peaks in short LOCKs	Intergenic	41.3121256200139
E119	Peaks in short LOCKs	intron	38.1863662798024
E119	Peaks in short LOCKs	non-coding	1.20060751972085
E119	Peaks in short LOCKs	promoter-TSS	9.88065965533622
E119	Peaks in short LOCKs	TTS	1.61207183911189
E119	Typical peaks	3' UTR	0.426299173950317
E119	Typical peaks	5' UTR	0.329136535858487
E119	Typical peaks	exon	2.28324596805463
E119	Typical peaks	Intergenic	60.6886352557141
E119	Typical peaks	intron	32.1185013172456
E119	Typical peaks	non-coding	0.529391926104088
E119	Typical peaks	promoter-TSS	2.92743882022966
E119	Typical peaks	TTS	0.69735100284311
E120	Peaks in long LOCKs	3' UTR	0.998778168304789
E120	Peaks in long LOCKs	5' UTR	0.294869024379311
E120	Peaks in long LOCKs	exon	1.98655853979501
E120	Peaks in long LOCKs	Intergenic	52.1365120142154
E120	Peaks in long LOCKs	intron	37.7224546465287
E120	Peaks in long LOCKs	non-coding	0.985739742056725
E120	Peaks in long LOCKs	promoter-TSS	4.13014139286036
E120	Peaks in long LOCKs	TTS	1.74494647185972
E120	Peaks in short LOCKs	3' UTR	1.04188041833064
E120	Peaks in short LOCKs	5' UTR	1.18011380211668
E120	Peaks in short LOCKs	exon	3.12400431917208
E120	Peaks in short LOCKs	Intergenic	49.3461902949583
E120	Peaks in short LOCKs	intron	34.099536221005
E120	Peaks in short LOCKs	non-coding	1.4455897148984
E120	Peaks in short LOCKs	promoter-TSS	8.28879990973468
E120	Peaks in short LOCKs	TTS	1.47388531978418
E120	Typical peaks	3' UTR	0.433868870338521
E120	Typical peaks	5' UTR	0.255589580099836
E120	Typical peaks	exon	1.40542808003691
E120	Typical peaks	Intergenic	59.9765929778934
E120	Typical peaks	intron	34.6351776500692
E120	Typical peaks	non-coding	0.553504761105751
E120	Typical peaks	promoter-TSS	2.00989974411678
E120	Typical peaks	TTS	0.729938336339612
E121	Peaks in long LOCKs	3' UTR	0.778870889545225
E121	Peaks in long LOCKs	5' UTR	0.17558973733003
E121	Peaks in long LOCKs	exon	1.48676171948316
E121	Peaks in long LOCKs	Intergenic	55.7106796489607
E121	Peaks in long LOCKs	intron	38.0160179940625
E121	Peaks in long LOCKs	non-coding	0.70367562557786
E121	Peaks in long LOCKs	promoter-TSS	1.98224857738526
E121	Peaks in long LOCKs	TTS	1.14615580765528
E121	Peaks in short LOCKs	3' UTR	0.8779740057702
E121	Peaks in short LOCKs	5' UTR	0.389850895425897
E121	Peaks in short LOCKs	exon	2.89142848312046
E121	Peaks in short LOCKs	Intergenic	53.24558450222
E121	Peaks in short LOCKs	intron	35.4170001217916
E121	Peaks in short LOCKs	non-coding	0.923504198498983
E121	Peaks in short LOCKs	promoter-TSS	4.54861858510529
E121	Peaks in short LOCKs	TTS	1.70603920806754
E121	Typical peaks	3' UTR	0.543622498126027
E121	Typical peaks	5' UTR	0.227703990211584
E121	Typical peaks	exon	1.74013756293223
E121	Typical peaks	Intergenic	63.4626663203819
E121	Typical peaks	intron	30.8137899366401
E121	Typical peaks	non-coding	0.498527816343313
E121	Typical peaks	promoter-TSS	1.92918287981969
E121	Typical peaks	TTS	0.784368995545089
E122	Peaks in long LOCKs	3' UTR	1.05137555081774
E122	Peaks in long LOCKs	5' UTR	0.34854226719957
E122	Peaks in long LOCKs	exon	1.63731602961913
E122	Peaks in long LOCKs	Intergenic	55.9236910400387
E122	Peaks in long LOCKs	intron	34.7355810178374
E122	Peaks in long LOCKs	non-coding	0.939234102937449
E122	Peaks in long LOCKs	promoter-TSS	3.68267859294431
E122	Peaks in long LOCKs	TTS	1.68158139860566
E122	Peaks in short LOCKs	3' UTR	1.69239917313695
E122	Peaks in short LOCKs	5' UTR	0.609370638590474
E122	Peaks in short LOCKs	exon	2.61502331592409
E122	Peaks in short LOCKs	Intergenic	52.8360359923544
E122	Peaks in short LOCKs	intron	33.0856391741399
E122	Peaks in short LOCKs	non-coding	1.09339836297853
E122	Peaks in short LOCKs	promoter-TSS	6.14735717159567
E122	Peaks in short LOCKs	TTS	1.92077617128001
E122	Typical peaks	3' UTR	0.830608307350421
E122	Typical peaks	5' UTR	0.457126609909718
E122	Typical peaks	exon	1.78921867772161
E122	Typical peaks	Intergenic	58.2497825535337
E122	Typical peaks	intron	31.8908902259708
E122	Typical peaks	non-coding	0.620476638245947
E122	Typical peaks	promoter-TSS	4.98345698692621
E122	Typical peaks	TTS	1.17844000034163
E124	Peaks in long LOCKs	3' UTR	1.34373150528709
E124	Peaks in long LOCKs	5' UTR	0.621560070651446
E124	Peaks in long LOCKs	exon	2.80619641843064
E124	Peaks in long LOCKs	Intergenic	46.6846916169317
E124	Peaks in long LOCKs	intron	39.1069405466036
E124	Peaks in long LOCKs	non-coding	1.06036657942957
E124	Peaks in long LOCKs	promoter-TSS	6.61451834420838
E124	Peaks in long LOCKs	TTS	1.76199491845766
E124	Peaks in short LOCKs	3' UTR	1.54385048943372
E124	Peaks in short LOCKs	5' UTR	1.89727309350122
E124	Peaks in short LOCKs	exon	3.379707802375
E124	Peaks in short LOCKs	Intergenic	42.5947182304821
E124	Peaks in short LOCKs	intron	37.0033175300548
E124	Peaks in short LOCKs	non-coding	1.26023769282334
E124	Peaks in short LOCKs	promoter-TSS	10.4043746570761
E124	Peaks in short LOCKs	TTS	1.91652050425367
E124	Typical peaks	3' UTR	0.931669657175076
E124	Typical peaks	5' UTR	2.39111055949984
E124	Typical peaks	exon	4.97742758748225
E124	Typical peaks	Intergenic	37.2981695354152
E124	Typical peaks	intron	36.4995701782258
E124	Typical peaks	non-coding	1.18486633177589
E124	Typical peaks	promoter-TSS	15.540815934274
E124	Typical peaks	TTS	1.17637021615201
E125	Peaks in long LOCKs	3' UTR	1.21180358272198
E125	Peaks in long LOCKs	5' UTR	0.233638631748554
E125	Peaks in long LOCKs	exon	1.53691701382706
E125	Peaks in long LOCKs	Intergenic	51.7699353660223
E125	Peaks in long LOCKs	intron	38.4080449982385
E125	Peaks in long LOCKs	non-coding	1.060264516466
E125	Peaks in long LOCKs	promoter-TSS	3.78179036090664
E125	Peaks in long LOCKs	TTS	1.99760553006896
E125	Peaks in short LOCKs	3' UTR	1.45642900839956
E125	Peaks in short LOCKs	5' UTR	0.883112202683594
E125	Peaks in short LOCKs	exon	2.75832683576761
E125	Peaks in short LOCKs	Intergenic	47.0543177936429
E125	Peaks in short LOCKs	intron	36.4953489863194
E125	Peaks in short LOCKs	non-coding	1.29928117112626
E125	Peaks in short LOCKs	promoter-TSS	7.55552066680567
E125	Peaks in short LOCKs	TTS	2.497663335255
E125	Typical peaks	3' UTR	0.585131852761831
E125	Typical peaks	5' UTR	0.122695952319536
E125	Typical peaks	exon	1.32149667881271
E125	Typical peaks	Intergenic	60.2051148024119
E125	Typical peaks	intron	34.4360335772376
E125	Typical peaks	non-coding	0.627946839822779
E125	Typical peaks	promoter-TSS	1.83960719140493
E125	Typical peaks	TTS	0.861973105228799
E126	Peaks in long LOCKs	3' UTR	1.44869635538717
E126	Peaks in long LOCKs	5' UTR	0.33142076604158
E126	Peaks in long LOCKs	exon	1.86440465468342
E126	Peaks in long LOCKs	Intergenic	51.2749557532475
E126	Peaks in long LOCKs	intron	35.6921702176718
E126	Peaks in long LOCKs	non-coding	1.1278097799734
E126	Peaks in long LOCKs	promoter-TSS	5.98919166826769
E126	Peaks in long LOCKs	TTS	2.27135080472741
E126	Peaks in short LOCKs	3' UTR	2.04941969035644
E126	Peaks in short LOCKs	5' UTR	0.796047318777118
E126	Peaks in short LOCKs	exon	2.70483757035148
E126	Peaks in short LOCKs	Intergenic	44.5139814834965
E126	Peaks in short LOCKs	intron	35.487612434442
E126	Peaks in short LOCKs	non-coding	1.85012113188171
E126	Peaks in short LOCKs	promoter-TSS	10.0899710800941
E126	Peaks in short LOCKs	TTS	2.50800929060065
E126	Typical peaks	3' UTR	0.520844087069898
E126	Typical peaks	5' UTR	0.259466155840283
E126	Typical peaks	exon	1.54723805809503
E126	Typical peaks	Intergenic	59.4113261221166
E126	Typical peaks	intron	31.8692192691665
E126	Typical peaks	non-coding	0.680668509618142
E126	Typical peaks	promoter-TSS	4.72713229868049
E126	Typical peaks	TTS	0.984105499413085
E127	Peaks in long LOCKs	3' UTR	1.20845498056891
E127	Peaks in long LOCKs	5' UTR	0.338021274195866
E127	Peaks in long LOCKs	exon	2.98140780307041
E127	Peaks in long LOCKs	Intergenic	48.3933554666979
E127	Peaks in long LOCKs	intron	40.2061466967496
E127	Peaks in long LOCKs	non-coding	1.04916180428444
E127	Peaks in long LOCKs	promoter-TSS	4.03090080225384
E127	Peaks in long LOCKs	TTS	1.79255117217902
E127	Peaks in short LOCKs	3' UTR	1.35058277119149
E127	Peaks in short LOCKs	5' UTR	1.22661958872446
E127	Peaks in short LOCKs	exon	4.77946676964187
E127	Peaks in short LOCKs	Intergenic	41.8065443048702
E127	Peaks in short LOCKs	intron	37.9851648035936
E127	Peaks in short LOCKs	non-coding	1.31933469349791
E127	Peaks in short LOCKs	promoter-TSS	9.664278855101
E127	Peaks in short LOCKs	TTS	1.86800821337946
E127	Typical peaks	3' UTR	0.59460418030677
E127	Typical peaks	5' UTR	0.796001926616599
E127	Typical peaks	exon	2.82397088558189
E127	Typical peaks	Intergenic	57.6153428239791
E127	Typical peaks	intron	32.6925402489386
E127	Typical peaks	non-coding	0.901811754259805
E127	Typical peaks	promoter-TSS	3.91369792209089
E127	Typical peaks	TTS	0.662030258226332
E128	Peaks in long LOCKs	3' UTR	1.30057178527266
E128	Peaks in long LOCKs	5' UTR	0.36220349046582
E128	Peaks in long LOCKs	exon	2.76846051743617
E128	Peaks in long LOCKs	Intergenic	51.2344955356378
E128	Peaks in long LOCKs	intron	36.5000399625725
E128	Peaks in long LOCKs	non-coding	1.11321468744232
E128	Peaks in long LOCKs	promoter-TSS	4.71777332470159
E128	Peaks in long LOCKs	TTS	2.00324069647111
E128	Peaks in short LOCKs	3' UTR	1.20240162326054
E128	Peaks in short LOCKs	5' UTR	0.831077106098602
E128	Peaks in short LOCKs	exon	3.7220105175998
E128	Peaks in short LOCKs	Intergenic	45.4622483343464
E128	Peaks in short LOCKs	intron	36.7347632126719
E128	Peaks in short LOCKs	non-coding	1.4278272963202
E128	Peaks in short LOCKs	promoter-TSS	8.45626221457757
E128	Peaks in short LOCKs	TTS	2.16340969512496
E128	Typical peaks	3' UTR	0.521948178738891
E128	Typical peaks	5' UTR	0.541657308649558
E128	Typical peaks	exon	2.33845388751129
E128	Typical peaks	Intergenic	60.8097702282134
E128	Typical peaks	intron	31.0636799695654
E128	Typical peaks	non-coding	0.661201202715276
E128	Typical peaks	promoter-TSS	3.17947225367025
E128	Typical peaks	TTS	0.883816970935909
E129	Peaks in long LOCKs	3' UTR	1.05957389260875
E129	Peaks in long LOCKs	5' UTR	0.184997075753378
E129	Peaks in long LOCKs	exon	1.54582009348506
E129	Peaks in long LOCKs	Intergenic	53.6778746807676
E129	Peaks in long LOCKs	intron	37.9638980434545
E129	Peaks in long LOCKs	non-coding	0.870413739266198
E129	Peaks in long LOCKs	promoter-TSS	2.97276918333538
E129	Peaks in long LOCKs	TTS	1.72465329132914
E129	Peaks in short LOCKs	3' UTR	1.32834420514384
E129	Peaks in short LOCKs	5' UTR	0.587350680235138
E129	Peaks in short LOCKs	exon	2.54259439371247
E129	Peaks in short LOCKs	Intergenic	52.2353792852602
E129	Peaks in short LOCKs	intron	33.8088309404057
E129	Peaks in short LOCKs	non-coding	1.19856358468131
E129	Peaks in short LOCKs	promoter-TSS	6.37865426701505
E129	Peaks in short LOCKs	TTS	1.92028264354625
E129	Typical peaks	3' UTR	0.583178461589066
E129	Typical peaks	5' UTR	0.113135865006661
E129	Typical peaks	exon	1.28113744387612
E129	Typical peaks	Intergenic	63.2527177935299
E129	Typical peaks	intron	31.1266220416756
E129	Typical peaks	non-coding	0.583490946170419
E129	Typical peaks	promoter-TSS	2.1430850451458
E129	Typical peaks	TTS	0.916632403006431
