gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
TSHZ3	Tumor-gain LOCKs	common PMDs	-0.963378883565681	NE2_KYSE510.T	KYSE510	-0.963378883565681
LINC01791	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TSHZ3-AS1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02841	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01837	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01533	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01782	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CHST8	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ZNF181	Tumor-gain LOCKs	common PMDs	0.623787298611556	NE2_KYSE510.T	KYSE510	0.623787298611556
ZNF599	Tumor-gain LOCKs	common PMDs	-0.0499223421438117	NE2_KYSE510.T	KYSE510	-0.0499223421438117
LINC01801	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC00904	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MAG	Tumor-loss LOCKs	common PMDs	-0.613043298997513	NE2_KYSE510.T	KYSE510	-0.613043298997513
CD22	Tumor-loss LOCKs	common PMDs	-0.61141259790452	NE2_KYSE510.T	KYSE510	-0.61141259790452
FFAR1	Tumor-loss LOCKs	common PMDs	-0.935528524387811	NE2_KYSE510.T	KYSE510	-0.935528524387811
FFAR3	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
GPR42	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01531	Tumor-loss LOCKs	common PMDs	-0.994473284788139	NE2_KYSE510.T	KYSE510	-0.994473284788139
FFAR2	Tumor-loss LOCKs	common PMDs	-0.896706795677786	NE2_KYSE510.T	KYSE510	-0.896706795677786
SYCN	Tumor-loss LOCKs	common PMDs	-0.730652806611814	NE2_KYSE510.T	KYSE510	-0.730652806611814
IFNL3	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
IFNL4	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
IFNL2	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
IFNL1	Tumor-loss LOCKs	common PMDs	-0.872757663716522	NE2_KYSE510.T	KYSE510	-0.872757663716522
LGALS13	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LGALS16	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LGALS17A	Shared LOCKs	common PMDs	-0.942094892889322	NE2_KYSE510.T	KYSE510	-0.942094892889322
LGALS14	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CLC	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LEUTX	Shared LOCKs	common PMDs	-0.94329170729498	NE2_KYSE510.T	KYSE510	-0.94329170729498
CYP2B7P	Tumor-loss LOCKs	common PMDs	-0.329650904235244	NE2_KYSE510.T	KYSE510	-0.329650904235244
CYP2B6	Tumor-loss LOCKs	common PMDs	-0.971019174949419	NE2_KYSE510.T	KYSE510	-0.971019174949419
CYP2A13	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CYP2F1	Tumor-loss LOCKs	common PMDs	-0.977045206633264	NE2_KYSE510.T	KYSE510	-0.977045206633264
LINC01480	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CEACAM21	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CEACAM4	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CEACAM7	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PSG3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PSG8	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ASPDH	Tumor-gain LOCKs	common PMDs	-0.508113274342212	NE2_KYSE510.T	KYSE510	-0.508113274342212
LRRC4B	Tumor-gain LOCKs	common PMDs	-0.978156754289137	NE2_KYSE510.T	KYSE510	-0.978156754289137
SYT3	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
C19orf81	Tumor-gain LOCKs	common PMDs	0.236639782909979	NE2_KYSE510.T	KYSE510	0.236639782909979
SHANK1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CLEC11A	Tumor-gain LOCKs	common PMDs	0.116263709836373	NE2_KYSE510.T	KYSE510	0.116263709836373
GPR32	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ACP4	Tumor-gain LOCKs	common PMDs	0.313987755953065	NE2_KYSE510.T	KYSE510	0.313987755953065
SNORD88B	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SNORD88C	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01869	Tumor-gain LOCKs	common PMDs	-0.827149487449479	NE2_KYSE510.T	KYSE510	-0.827149487449479
KLK1	Tumor-gain LOCKs	common PMDs	-0.812449205885035	NE2_KYSE510.T	KYSE510	-0.812449205885035
KLK15	Tumor-gain LOCKs	common PMDs	-0.987004481936698	NE2_KYSE510.T	KYSE510	-0.987004481936698
KLK3	Tumor-gain LOCKs	common PMDs	-0.995685995759402	NE2_KYSE510.T	KYSE510	-0.995685995759402
KLK2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
KLKP1	Tumor-gain LOCKs	common PMDs	-0.776730450628478	NE2_KYSE510.T	KYSE510	-0.776730450628478
KLK9	Tumor-gain LOCKs	common PMDs	-0.91380294918802	NE2_KYSE510.T	KYSE510	-0.91380294918802
KLK11	Tumor-gain LOCKs	common PMDs	0.0577866782334825	NE2_KYSE510.T	KYSE510	0.0577866782334825
KLK12	Tumor-gain LOCKs	common PMDs	-0.824727742531364	NE2_KYSE510.T	KYSE510	-0.824727742531364
KLK13	Tumor-gain LOCKs	common PMDs	-0.876723626239041	NE2_KYSE510.T	KYSE510	-0.876723626239041
KLK14	Tumor-gain LOCKs	common PMDs	-0.690211908218276	NE2_KYSE510.T	KYSE510	-0.690211908218276
SIGLEC9	Tumor-gain LOCKs	common PMDs	-0.957598032743406	NE2_KYSE510.T	KYSE510	-0.957598032743406
SIGLEC7	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SIGLEC17P	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR8074	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CD33	Tumor-gain LOCKs	common PMDs	-0.919887757302824	NE2_KYSE510.T	KYSE510	-0.919887757302824
SIGLECL1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01872	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CACNG6	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
VSTM1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TARM1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OSCAR	Tumor-gain LOCKs	common PMDs	-0.794969192266406	NE2_KYSE510.T	KYSE510	-0.794969192266406
LILRB3	Tumor-gain LOCKs	common PMDs	-0.0756786424392597	NE2_KYSE510.T	KYSE510	-0.0756786424392597
LILRA6	Tumor-gain LOCKs	common PMDs	-0.69288527875501	NE2_KYSE510.T	KYSE510	-0.69288527875501
LILRB5	Tumor-gain LOCKs	common PMDs	-0.993234001919734	NE2_KYSE510.T	KYSE510	-0.993234001919734
LILRB2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR4752	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LILRA5	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LILRA4	Tumor-gain LOCKs	common PMDs	-0.967669651746189	NE2_KYSE510.T	KYSE510	-0.967669651746189
LAIR1	Tumor-gain LOCKs	common PMDs	-0.968398250370531	NE2_KYSE510.T	KYSE510	-0.968398250370531
LAIR2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
KIR3DX1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LILRA2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LILRA1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
NLRP9	Tumor-gain LOCKs	common PMDs	-0.992984950100967	NE2_KYSE510.T	KYSE510	-0.992984950100967
RFPL4A	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
RFPL4AL1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
NLRP11	Tumor-gain LOCKs	common PMDs	-0.922589047248175	NE2_KYSE510.T	KYSE510	-0.922589047248175
NLRP4	Tumor-gain LOCKs	common PMDs	-0.932088522913984	NE2_KYSE510.T	KYSE510	-0.932088522913984
LINC01865	Tumor-gain LOCKs	common PMDs	-0.951992428070154	NE2_KYSE510.T	KYSE510	-0.951992428070154
LINC01874	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01115	Tumor-gain LOCKs	common PMDs	-0.891049170790908	NE2_KYSE510.T	KYSE510	-0.891049170790908
LINC01939	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SNTG2-AS1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SNTG2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TPO	Tumor-gain LOCKs	common PMDs	-0.902788983189482	NE2_KYSE510.T	KYSE510	-0.902788983189482
MYT1L	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MYT1L-AS1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01250	Tumor-gain LOCKs	common PMDs	-0.951547916884886	NE2_KYSE510.T	KYSE510	-0.951547916884886
DCDC2C	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01871	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC00298	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TDRD15	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ALK	Shared LOCKs	common PMDs	-0.681099211389948	NE2_KYSE510.T	KYSE510	-0.681099211389948
GALNT14	Tumor-gain LOCKs	common PMDs	-0.934370937775548	NE2_KYSE510.T	KYSE510	-0.934370937775548
LINC01813	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CCDC85A	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01122	Shared LOCKs	common PMDs	-0.96770458523542	NE2_KYSE510.T	KYSE510	-0.96770458523542
LINC01793	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR4778	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01873	Tumor-loss LOCKs	common PMDs	-0.540142225680932	NE2_KYSE510.T	KYSE510	-0.540142225680932
MEIS1-AS3	Tumor-loss LOCKs	common PMDs	-0.768336556606174	NE2_KYSE510.T	KYSE510	-0.768336556606174
ADD2	Tumor-loss LOCKs	common PMDs	0.87075289227608	NE2_KYSE510.T	KYSE510	0.87075289227608
FIGLA	Tumor-loss LOCKs	common PMDs	-0.895992859144029	NE2_KYSE510.T	KYSE510	-0.895992859144029
LINC01143	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
FOXI3	Tumor-loss LOCKs	common PMDs	-0.0720705796115768	NE2_KYSE510.T	KYSE510	-0.0720705796115768
ANKRD20A8P	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TEKT4	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
FAHD2B	Tumor-loss LOCKs	common PMDs	0.887266690266636	NE2_KYSE510.T	KYSE510	0.887266690266636
AFF3	Tumor-loss LOCKs	common PMDs	-0.978379632996806	NE2_KYSE510.T	KYSE510	-0.978379632996806
LINC01104	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LONRF2	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CHST10	Tumor-loss LOCKs	common PMDs	0.063480913122885	NE2_KYSE510.T	KYSE510	0.063480913122885
NMS	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01831	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01102	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01103	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01114	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PANTR1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
POU3F3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01159	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MRPS9-AS2	Shared LOCKs	common PMDs	-0.647173410986734	NE2_KYSE510.T	KYSE510	-0.647173410986734
ANAPC1P6	Shared LOCKs	common PMDs	-0.371582350509872	NE2_KYSE510.T	KYSE510	-0.371582350509872
PLGLA	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
RGPD3	Shared LOCKs	common PMDs	-0.391728838557073	NE2_KYSE510.T	KYSE510	-0.391728838557073
ST6GAL2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01789	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
EN1	Tumor-loss LOCKs	common PMDs	-0.802373481351079	NE2_KYSE510.T	KYSE510	-0.802373481351079
MARCO	Tumor-loss LOCKs	common PMDs	-0.400464144043269	NE2_KYSE510.T	KYSE510	-0.400464144043269
LINC01823	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
GYPC	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TEX51	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01856	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
RAB6C-AS1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
RAB6C	Shared LOCKs	common PMDs	-0.915295105745295	NE2_KYSE510.T	KYSE510	-0.915295105745295
FAR2P1	Shared LOCKs	common PMDs	-0.705848927016229	NE2_KYSE510.T	KYSE510	-0.705848927016229
POTEJ	Tumor-loss LOCKs	common PMDs	-0.932913353227103	NE2_KYSE510.T	KYSE510	-0.932913353227103
CYP4F30P	Tumor-loss LOCKs	common PMDs	-0.987856933809668	NE2_KYSE510.T	KYSE510	-0.987856933809668
GPR148	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
POTEE	Shared LOCKs	common PMDs	-0.725988603428066	NE2_KYSE510.T	KYSE510	-0.725988603428066
RAB6D	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CDRT15P3	Tumor-loss LOCKs	common PMDs	-0.671125850587963	NE2_KYSE510.T	KYSE510	-0.671125850587963
LINC01945	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
KIF5C	Tumor-loss LOCKs	common PMDs	-0.864238096224832	NE2_KYSE510.T	KYSE510	-0.864238096224832
AHCTF1P1	Tumor-loss LOCKs	common PMDs	-0.724257769255094	NE2_KYSE510.T	KYSE510	-0.724257769255094
SLC4A10	Tumor-loss LOCKs	common PMDs	-0.987846582763043	NE2_KYSE510.T	KYSE510	-0.987846582763043
GCG	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CHN1	Tumor-loss LOCKs	common PMDs	-0.0983226618443017	NE2_KYSE510.T	KYSE510	-0.0983226618443017
LINC01116	Tumor-loss LOCKs	common PMDs	-0.426028098687668	NE2_KYSE510.T	KYSE510	-0.426028098687668
LINC01117	Tumor-loss LOCKs	common PMDs	-0.895070280637305	NE2_KYSE510.T	KYSE510	-0.895070280637305
CDK15	Tumor-loss LOCKs	common PMDs	-0.997984405268228	NE2_KYSE510.T	KYSE510	-0.997984405268228
ICOS	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ADAM23	Tumor-loss LOCKs	common PMDs	0.517823536390974	NE2_KYSE510.T	KYSE510	0.517823536390974
FAM237A	Tumor-loss LOCKs	common PMDs	-0.945818289015513	NE2_KYSE510.T	KYSE510	-0.945818289015513
DYTN	Tumor-loss LOCKs	common PMDs	-0.9848651203181	NE2_KYSE510.T	KYSE510	-0.9848651203181
TNP1	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01921	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CXCR2	Tumor-loss LOCKs	common PMDs	-0.0555723678333637	NE2_KYSE510.T	KYSE510	-0.0555723678333637
CXCR1	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PAX3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DEFB125	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DEFB126	Shared LOCKs	common PMDs	-0.797176683779277	NE2_KYSE510.T	KYSE510	-0.797176683779277
DEFB127	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DEFB128	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
RSPO4	Shared LOCKs	common PMDs	-0.570208831246222	NE2_KYSE510.T	KYSE510	-0.570208831246222
SIRPD	Tumor-loss LOCKs	common PMDs	-0.924120372979097	NE2_KYSE510.T	KYSE510	-0.924120372979097
SIRPB1	Tumor-loss LOCKs	common PMDs	-0.451315274047774	NE2_KYSE510.T	KYSE510	-0.451315274047774
SIRPG	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SIRPG-AS1	Tumor-loss LOCKs	common PMDs	-0.912828221790552	NE2_KYSE510.T	KYSE510	-0.912828221790552
SIRPB3P	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CPXM1	Tumor-loss LOCKs	common PMDs	-0.92260163678132	NE2_KYSE510.T	KYSE510	-0.92260163678132
PROKR2	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LAMP5	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PAK5	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PCSK2	Shared LOCKs	common PMDs	-0.993058305051592	NE2_KYSE510.T	KYSE510	-0.993058305051592
SCP2D1-AS1	Shared LOCKs	common PMDs	-0.948582960795282	NE2_KYSE510.T	KYSE510	-0.948582960795282
SCP2D1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SLC24A3	Shared LOCKs	common PMDs	-0.983116431077412	NE2_KYSE510.T	KYSE510	-0.983116431077412
SLC24A3-AS1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CFAP61	Shared LOCKs	common PMDs	-0.960016270759677	NE2_KYSE510.T	KYSE510	-0.960016270759677
CFAP61-AS1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
INSM1	Tumor-loss LOCKs	common PMDs	-0.990415244856204	NE2_KYSE510.T	KYSE510	-0.990415244856204
LINC00237	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
NKX2-2	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC00261	Tumor-loss LOCKs	common PMDs	-0.997586589381155	NE2_KYSE510.T	KYSE510	-0.997586589381155
FOXA2	Tumor-loss LOCKs	common PMDs	-0.526640388134379	NE2_KYSE510.T	KYSE510	-0.526640388134379
LNCNEF	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01721	Tumor-gain LOCKs	common PMDs	-0.987656840911029	NE2_KYSE510.T	KYSE510	-0.987656840911029
SYNDIG1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DEFB121	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DEFB122	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DEFB123	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DEFB124	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
REM1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC00028	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CCM2L	Shared LOCKs	common PMDs	-0.928371745799191	NE2_KYSE510.T	KYSE510	-0.928371745799191
HCK	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SUN5	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFB2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFB6	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFB3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFB4	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFA2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFA4P	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFA3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFA1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
BPIFB1	Shared LOCKs	common PMDs	-0.730169240995384	NE2_KYSE510.T	KYSE510	-0.730169240995384
LINC00489	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PPP1R16B	Shared LOCKs	common PMDs	-0.887088264941188	NE2_KYSE510.T	KYSE510	-0.887088264941188
LINC01734	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01370	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MAFB	Tumor-loss LOCKs	common PMDs	0.31602172906711	NE2_KYSE510.T	KYSE510	0.31602172906711
PTPRT	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PTPRT-AS1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SPINT3	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
WFDC6	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
EPPIN-WFDC6	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
EPPIN	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
WFDC8	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
WFDC9	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
WFDC10A	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
WFDC11	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
