gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
OR1G1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR1A2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR1A1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR1D4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR3A2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR3A1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR3A4P	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR1R1P	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR1E1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
WSCD1	Shared LOCKs	common PMDs	-1.00543294500746	NE2_KYSE450.N	NE2	-1.00543294500746
GAS7	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MYHAS	Tumor-gain LOCKs	common PMDs	-0.81523226830868	NE2_KYSE450.N	NE2	-0.81523226830868
MYH4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MYH1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MYH2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SHISA6	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
DNAH9	Shared LOCKs	common PMDs	-0.959915243657353	NE2_KYSE450.N	NE2	-0.959915243657353
CDRT7	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CDRT8	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CDRT15L2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02088	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCDC144NL	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ASIC2	Tumor-gain LOCKs	common PMDs	-1.01112267747133	NE2_KYSE450.N	NE2	-1.01112267747133
AA06	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01989	Shared LOCKs	common PMDs	-0.85824812764743	NE2_KYSE450.N	NE2	-0.85824812764743
CCL7	Shared LOCKs	common PMDs	-0.841763530072374	NE2_KYSE450.N	NE2	-0.841763530072374
CCL11	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCL8	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCL13	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCL1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
TMEM132E	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SLFN11	Shared LOCKs	common PMDs	-0.922912315652934	NE2_KYSE450.N	NE2	-0.922912315652934
SLFN13	Shared LOCKs	common PMDs	-0.213142564335832	NE2_KYSE450.N	NE2	-0.213142564335832
RDM1	Tumor-loss LOCKs	common PMDs	-0.106758061953532	NE2_KYSE450.N	NE2	-0.106758061953532
LYZL6	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCL16	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCL14	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCL15-CCL14	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCL15	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MRM1	Tumor-loss LOCKs	common PMDs	0.881474490554202	NE2_KYSE450.N	NE2	0.881474490554202
KRT25	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KRT26	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KRT27	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KRT28	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SKAP1	Tumor-loss LOCKs	common PMDs	-0.904719967985064	NE2_KYSE450.N	NE2	-0.904719967985064
DLX4	Tumor-loss LOCKs	common PMDs	-0.7852422626454	NE2_KYSE450.N	NE2	-0.7852422626454
DLX3	Tumor-loss LOCKs	common PMDs	-0.764089605271912	NE2_KYSE450.N	NE2	-0.764089605271912
LINC02073	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ANKFN1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
EPX	Tumor-loss LOCKs	common PMDs	-0.732216964998331	NE2_KYSE450.N	NE2	-0.732216964998331
EFCAB3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ROCR	Tumor-loss LOCKs	common PMDs	-0.781241514636224	NE2_KYSE450.N	NE2	-0.781241514636224
LINC01152	Tumor-loss LOCKs	common PMDs	-0.980318775163339	NE2_KYSE450.N	NE2	-0.980318775163339
SOX9-AS1	Tumor-loss LOCKs	common PMDs	-1.0124141225894	NE2_KYSE450.N	NE2	-1.0124141225894
LINC02097	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SDK2	Tumor-gain LOCKs	common PMDs	-0.867952196850722	NE2_KYSE450.N	NE2	-0.867952196850722
LINC00469	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02092	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02074	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MGC16275	Tumor-loss LOCKs	common PMDs	-0.144555614933972	NE2_KYSE450.N	NE2	-0.144555614933972
TTYH2	Tumor-loss LOCKs	common PMDs	-0.00478581096765473	NE2_KYSE450.N	NE2	-0.00478581096765473
DNAI2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD300LB	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD300C	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD300LD	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD300E	Shared LOCKs	common PMDs	-0.998387784395508	NE2_KYSE450.N	NE2	-0.998387784395508
LINC01987	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01973	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
RBFOX3	Shared LOCKs	common PMDs	-0.856934817021012	NE2_KYSE450.N	NE2	-0.856934817021012
LINC01892	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
AKAIN1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC00526	Tumor-gain LOCKs	common PMDs	-0.0138221565621282	NE2_KYSE450.N	NE2	-0.0138221565621282
EPB41L3	Tumor-gain LOCKs	common PMDs	-1.00147978315645	NE2_KYSE450.N	NE2	-1.00147978315645
MIR3976HG	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR3976	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
TMEM200C	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01887	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PIEZO2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR6788	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01928	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01255	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SLC35G4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
GNAL	Tumor-loss LOCKs	common PMDs	-0.486677589609091	NE2_KYSE450.N	NE2	-0.486677589609091
ANKRD62	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01915	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01894	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ZNF521	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLHL14	Tumor-loss LOCKs	common PMDs	-1.01355982651126	NE2_KYSE450.N	NE2	-1.01355982651126
CELF4	Tumor-gain LOCKs	common PMDs	-0.939037613363312	NE2_KYSE450.N	NE2	-0.939037613363312
MIR4318	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SLC14A1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LOXHD1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ST8SIA5	Tumor-loss LOCKs	common PMDs	-1.01286057115412	NE2_KYSE450.N	NE2	-1.01286057115412
SKOR2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR4527HG	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR4527	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MAPK4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
GRP	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
RAX	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01922	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
DIPK1C	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01029	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR7A5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR7A10	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR7A17	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR7C2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SLC1A6	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CCDC105	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CASP14	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR1I1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC00906	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01532	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
UQCRFS1-DT	Tumor-gain LOCKs	common PMDs	-0.783222608578166	NE2_KYSE450.N	NE2	-0.783222608578166
VSTM2B-DT	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
VSTM2B	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CHST8	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MAG	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD22	Tumor-loss LOCKs	common PMDs	-1.00912459926488	NE2_KYSE450.N	NE2	-1.00912459926488
FFAR1	Tumor-loss LOCKs	common PMDs	-0.940804435717712	NE2_KYSE450.N	NE2	-0.940804435717712
FFAR3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
GPR42	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01531	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SYCN	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
IFNL3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
IFNL4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
IFNL2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
IFNL1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LGALS13	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LGALS16	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LGALS17A	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LGALS14	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CLC	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LEUTX	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CYP2B7P	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CYP2B6	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CYP2F1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01480	Shared LOCKs	common PMDs	-0.967400662548303	NE2_KYSE450.N	NE2	-0.967400662548303
CEACAM21	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CEACAM4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CEACAM7	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PSG3	Shared LOCKs	common PMDs	-1.01408956362049	NE2_KYSE450.N	NE2	-1.01408956362049
PSG8	Shared LOCKs	common PMDs	-1.01078244822383	NE2_KYSE450.N	NE2	-1.01078244822383
PSG8-AS1	Tumor-gain LOCKs	common PMDs	-0.942023445984341	NE2_KYSE450.N	NE2	-0.942023445984341
PSG10P	Tumor-gain LOCKs	common PMDs	-0.849820366445575	NE2_KYSE450.N	NE2	-0.849820366445575
PSG1	Tumor-gain LOCKs	common PMDs	-0.583720623834386	NE2_KYSE450.N	NE2	-0.583720623834386
PSG6	Tumor-gain LOCKs	common PMDs	-0.776982182843898	NE2_KYSE450.N	NE2	-0.776982182843898
PSG7	Tumor-gain LOCKs	common PMDs	-0.8674541577319	NE2_KYSE450.N	NE2	-0.8674541577319
BSPH1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ELSPBP1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CABP5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PLA2G4C	Tumor-gain LOCKs	common PMDs	-0.822313270582002	NE2_KYSE450.N	NE2	-0.822313270582002
PLA2G4C-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
C19orf81	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SHANK1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CLEC11A	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
GPR32	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ACP4	Tumor-gain LOCKs	common PMDs	0.372901240158832	NE2_KYSE450.N	NE2	0.372901240158832
SNORD88B	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SNORD88C	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01869	Tumor-gain LOCKs	common PMDs	-0.763612707315102	NE2_KYSE450.N	NE2	-0.763612707315102
KLK1	Tumor-gain LOCKs	common PMDs	-0.892546504874646	NE2_KYSE450.N	NE2	-0.892546504874646
KLK15	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLK3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLK2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLKP1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLK9	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLK11	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLK13	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KLK14	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SIGLEC9	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SIGLEC7	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SIGLEC17P	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR8074	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD33	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SIGLECL1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01872	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LILRB5	Tumor-gain LOCKs	common PMDs	-1.02022533799906	NE2_KYSE450.N	NE2	-1.02022533799906
LILRB2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR4752	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LILRA5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LILRA4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LAIR1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LAIR2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KIR3DX1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LILRA2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LILRA1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
NLRP9	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
RFPL4A	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
RFPL4AL1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
NLRP11	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
NLRP4	Tumor-gain LOCKs	common PMDs	-1.01004871619121	NE2_KYSE450.N	NE2	-1.01004871619121
NLRP13	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
NLRP8	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
NLRP5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MYT1L	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
DCDC2C	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01304	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SOX11	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01810	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC00487	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
APOB	Tumor-gain LOCKs	common PMDs	-1.01912585735995	NE2_KYSE450.N	NE2	-1.01912585735995
TDRD15	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ALK	Shared LOCKs	common PMDs	-0.465735228217983	NE2_KYSE450.N	NE2	-0.465735228217983
CCDC85A	Tumor-loss LOCKs	common PMDs	-1.01036695608544	NE2_KYSE450.N	NE2	-1.01036695608544
LINC01122	Tumor-loss LOCKs	common PMDs	-0.891266271962185	NE2_KYSE450.N	NE2	-0.891266271962185
LINC01793	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR4778	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01873	Tumor-loss LOCKs	common PMDs	-0.499867277953537	NE2_KYSE450.N	NE2	-0.499867277953537
MEIS1-AS3	Tumor-loss LOCKs	common PMDs	-0.35772567319027	NE2_KYSE450.N	NE2	-0.35772567319027
ADD2	Tumor-loss LOCKs	common PMDs	-0.747961096202328	NE2_KYSE450.N	NE2	-0.747961096202328
FIGLA	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CLEC4F	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD207	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01143	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR4436A	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ANKRD20A8P	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
TEKT4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
FAHD2B	Tumor-loss LOCKs	common PMDs	0.765669174365878	NE2_KYSE450.N	NE2	0.765669174365878
CNGA3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
AFF3	Shared LOCKs	common PMDs	-1.0096817781694	NE2_KYSE450.N	NE2	-1.0096817781694
LINC01104	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LONRF2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CHST10	Tumor-loss LOCKs	common PMDs	0.498538755505978	NE2_KYSE450.N	NE2	0.498538755505978
LINC01831	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01102	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01103	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01114	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PANTR1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MRPS9-AS2	Tumor-loss LOCKs	common PMDs	-0.636017094138791	NE2_KYSE450.N	NE2	-0.636017094138791
ANAPC1P6	Tumor-loss LOCKs	common PMDs	-0.452125821403327	NE2_KYSE450.N	NE2	-0.452125821403327
PLGLA	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
RGPD3	Tumor-loss LOCKs	common PMDs	-0.462989004558419	NE2_KYSE450.N	NE2	-0.462989004558419
EN1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MARCO	Shared LOCKs	common PMDs	-0.805669669640895	NE2_KYSE450.N	NE2	-0.805669669640895
PLAC9P1	Tumor-loss LOCKs	common PMDs	0.634983446996984	NE2_KYSE450.N	NE2	0.634983446996984
LINC01856	Tumor-loss LOCKs	common PMDs	-0.886669539838364	NE2_KYSE450.N	NE2	-0.886669539838364
RAB6C-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
RAB6C	Tumor-loss LOCKs	common PMDs	-0.942796630960395	NE2_KYSE450.N	NE2	-0.942796630960395
